"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
551,2013,123.489345933304,4,2014,"USGS_3County2014"
914,2016,113.92493556625,4,2014,"USGS_3County2014"
3362,2016,78.3768298793065,6,2014,"USGS_3County2014"
4100,2013,243.794726024009,4,2014,"USGS_3County2014"
5881,2013,55.3173108801232,6,2014,"USGS_3County2014"
6642,2013,47.0246172658434,4,2014,"USGS_3County2014"
1624,2013,69.1292572394765,6,2014,"USGS_3County2014"
1062,2015,153.048446966735,6,2014,"USGS_3County2014"
3887,2016,98.4884273327221,4,2014,"USGS_3County2014"
4394,2016,148.906053506004,4,2014,"USGS_3County2014"
5591,2016,199.084493391922,4,2014,"USGS_3County2014"
4815,2013,154.26053350112,4,2014,"USGS_3County2014"
820,2013,116.437418446164,4,2014,"USGS_3County2014"
2605,2013,65.3710478951883,2,2014,"USGS_3County2014"
627,2015,0,4,2014,"USGS_3County2014"
5246,2015,135.734728805429,4,2014,"USGS_3County2014"
2683,2016,0,2,2014,"USGS_3County2014"
5833,2013,175.83044662103,4,2014,"USGS_3County2014"
1090,2016,0,2,2014,"USGS_3County2014"
3289,2015,84.9738741662208,4,2014,"USGS_3County2014"
6559,2015,272.774248811952,4,2014,"USGS_3County2014"
3472,2015,0,2,2014,"USGS_3County2014"
6740,2016,85.2086382726678,4,2014,"USGS_3County2014"
2400,2016,150.024914053717,4,2014,"USGS_3County2014"
6594,2016,116.876158825339,4,2014,"USGS_3County2014"
3855,2016,153.59336777543,4,2014,"USGS_3County2014"
1572,2015,53.0069024257345,6,2014,"USGS_3County2014"
4943,2016,258.930251170417,4,2014,"USGS_3County2014"
3342,2016,104.209864870492,4,2014,"USGS_3County2014"
3817,2016,137.827678276585,4,2014,"USGS_3County2014"
5812,2016,250.498491433006,6,2014,"USGS_3County2014"
4087,2016,235.004809895163,4,2014,"USGS_3County2014"
5343,2016,232.126765952555,4,2014,"USGS_3County2014"
2647,2013,54.091998787641,4,2014,"USGS_3County2014"
1014,2013,146.100832139345,4,2014,"USGS_3County2014"
2616,2016,180.407051305751,6,2014,"USGS_3County2014"
1468,2016,60.8877147146596,2,2014,"USGS_3County2014"
